timestamp,open,high,low,close,volume
1747555200000,170.68,172.0,170.56,170.79,274171.724
1747569600000,170.78,176.67,170.2,176.26,564060.339
1747584000000,176.26,176.77,166.51,166.65,956928.4920000001
1747598400000,166.64,174.28,164.54,173.3,850596.297
1747612800000,173.3,173.94,165.0,165.35,833700.6510000001
1747627200000,165.35,166.84,159.44,161.89,1070074.648
1747641600000,161.9,162.7,160.44,162.19,450687.283
1747656000000,162.19,164.76,160.16,164.21,704323.095
1747670400000,164.2,167.39,162.78,166.61,655781.865
1747684800000,166.6,167.8,165.14,166.86,361785.202
1747699200000,166.87,173.11,166.78,169.19,939665.023
1747713600000,169.18,170.64,167.08,167.34,438612.635
1747728000000,167.35,168.14,165.23,166.47,412925.34400000004
1747742400000,166.46,167.36,164.51,166.64,465567.783
1747756800000,166.63,169.13,164.56,168.17,493020.493
1747771200000,168.16,169.38,166.26,168.59,385629.148
1747785600000,168.59,170.92,166.78,169.97,564366.717
1747800000000,169.97,171.76,168.32,168.85,588141.319
1747814400000,168.85,169.64,167.35,169.34,293404.64400000003
1747828800000,169.33,173.65,168.37,172.17,881814.372
1747843200000,172.17,174.95,165.51,171.14,1367771.005
1747857600000,171.14,175.99,169.12,173.53,705112.343
1747872000000,173.54,177.52,172.59,176.82,829467.629
1747886400000,176.83,178.79,175.26,178.49,658437.282
1747900800000,178.49,180.87,177.16,178.08,767226.679
1747915200000,178.07,179.89,176.94,179.02,652369.756
1747929600000,179.03,180.36,177.5,177.85,417292.692
1747944000000,177.86,180.02,177.31,179.68,283428.824
1747958400000,179.68,185.4,179.28,185.0,1011102.678
1747972800000,185.01,185.32,179.99,182.55,682046.52
1747987200000,182.56,187.71,177.1,177.91,1214646.339
1748001600000,177.91,183.76,173.29,180.66,1875739.145
1748016000000,180.67,182.25,178.41,179.14,658649.745
1748030400000,179.13,179.26,173.23,174.01,670726.349
1748044800000,174.0,176.02,172.5,175.11,567108.51
1748059200000,175.11,176.39,173.46,173.92,396774.621
1748073600000,173.93,178.33,173.24,176.9,493749.295
1748088000000,176.89,177.13,175.05,176.31,333992.827
1748102400000,176.32,177.68,175.31,177.14,246176.00699999998
