timestamp,open,high,low,close,volume
1742860800000,2081.2,2097.7,2037.08,2066.15,328765.3292
1742947200000,2066.16,2079.21,1981.6,2009.52,428975.3286
1743033600000,2009.52,2037.38,1987.06,2003.66,360634.8383
1743120000000,2003.67,2015.93,1860.0,1896.9,626167.5832
1743206400000,1896.9,1913.6,1797.2,1828.08,409769.7555
1743292800000,1828.09,1849.01,1767.69,1807.74,327843.4476
1743379200000,1807.74,1854.22,1776.75,1822.43,497854.9052
1743465600000,1822.43,1927.9,1817.88,1904.98,452989.0974
1743552000000,1904.98,1957.0,1781.53,1795.22,750840.7823
1743638400000,1795.21,1845.26,1750.0,1817.23,508075.018
1743724800000,1817.23,1835.68,1758.72,1816.87,572734.4702
1743811200000,1816.88,1827.29,1764.39,1806.01,201716.2696
1743897600000,1806.02,1817.0,1537.5,1580.76,979847.0958
1743984000000,1580.77,1639.0,1411.01,1553.04,2168796.0067
1744070400000,1553.04,1618.67,1441.3,1473.41,891846.1327000001
1744156800000,1473.41,1689.0,1385.05,1669.51,1968530.9138
1744243200000,1669.51,1669.85,1471.02,1522.25,911855.3934000001
1744329600000,1522.24,1591.47,1504.63,1566.85,578484.3183
1744416000000,1566.85,1669.59,1546.06,1644.18,501867.9033
1744502400000,1644.19,1649.75,1562.01,1597.76,580136.6145
1744588800000,1597.76,1691.5,1595.56,1623.77,645930.1419
1744675200000,1623.78,1661.21,1583.12,1588.78,476178.8915
1744761600000,1588.77,1613.66,1538.07,1577.14,611387.8686
1744848000000,1577.15,1616.96,1563.2,1583.62,449870.3628
1744934400000,1583.63,1600.64,1573.54,1588.6,200409.0359
1745020800000,1588.6,1631.81,1585.01,1613.27,223096.3899
1745107200000,1613.26,1619.19,1565.59,1587.36,276052.2306
1745193600000,1587.36,1658.75,1564.07,1579.57,691486.6667
1745280000000,1579.57,1778.0,1537.26,1756.26,1103036.9586
1745366400000,1756.25,1834.86,1744.95,1795.07,887545.6316
1745452800000,1795.08,1802.82,1722.9,1769.65,483465.0385
1745539200000,1769.64,1827.32,1738.6,1784.6,595610.8894
1745625600000,1784.6,1841.16,1778.94,1820.88,355068.0442
1745712000000,1820.87,1857.47,1781.9,1791.29,340332.6435
1745798400000,1791.29,1827.98,1744.71,1799.88,587269.743
1745884800000,1799.88,1842.99,1780.47,1797.81,480456.3884
1745971200000,1797.81,1816.8,1731.7,1793.61,473523.9877
1746057600000,1793.62,1873.17,1792.52,1838.11,537198.7291
1746144000000,1838.1,1871.0,1813.0,1842.2,410667.875
1746230400000,1842.2,1848.6,1810.0,1833.52,213751.5979
